Position,EnergyPC,FrequencyPC,Energy,Frequency
152.25,-14,-27,19.832493013575235,409.130859375
152.5,-13,-26,21.414144425298286,775.1953125
152.75,-14,-27,20.901888436501622,452.197265625
153.75,-15,-26,19.431159103361054,882.861328125
155.5,-14,-27,19.798336333820398,387.59765625
157.0,-13,-26,20.278405155800172,430.6640625
159.75,-14,-25,19.399412075107563,882.861328125
160.0,-13,-26,23.325612784136265,516.796875
160.25,-14,-26,23.18496814368761,516.796875
160.5,-13,-26,23.250330880800615,516.796875
161.0,-14,-25,21.463042170630814,581.396484375
161.25,-13,-26,22.091187846328538,495.263671875
161.5,-14,-27,20.8338340548962,409.130859375
161.75,-13,-26,21.956540744571505,796.728515625
162.0,-14,-27,19.066615057828454,409.130859375
162.25,-13,-26,21.533905675911566,775.1953125
162.5,-12,-26,22.247040724037525,775.1953125
163.0,-13,-25,21.012808422554393,1765.72265625
163.5,-12,-26,22.27110470567281,538.330078125
163.75,-11,-25,22.83378677844482,1055.126953125
164.0,-10,-26,23.267951926813268,495.263671875
164.25,-11,-27,20.61416924391731,473.73046875
164.5,-10,-28,21.74943815256672,409.130859375
164.75,-11,-27,21.36864811511159,775.1953125
165.0,-12,-26,21.150239638398574,796.728515625
165.25,-11,-27,23.899546440428168,775.1953125
165.5,-12,-28,22.083115844865908,667.529296875
165.75,-13,-29,19.377185430954285,645.99609375
166.0,-12,-28,20.31484671537045,968.994140625
166.25,-11,-27,21.497369691484366,990.52734375
166.5,-12,-28,20.783651054209884,667.529296875
166.75,-13,-27,19.983208307986338,882.861328125
167.0,-12,-28,20.85372808452488,387.59765625
167.25,-11,-28,20.935589120268133,387.59765625
167.5,-10,-29,21.75569687710835,322.998046875
168.0,-11,-30,20.12212476670452,301.46484375
168.25,-12,-29,19.717481570332268,387.59765625
168.75,-11,-30,20.857240244745352,366.064453125
169.0,-12,-29,20.555730002693664,645.99609375
169.25,-13,-28,19.180563615356505,667.529296875
169.5,-12,-29,20.773983078249977,301.46484375
171.0,-13,-29,19.75070906339528,301.46484375
171.25,-14,-29,19.216674795449006,301.46484375
171.5,-13,-28,21.10290581672912,322.998046875
171.75,-14,-28,20.45189557380196,322.998046875
172.0,-13,-27,21.099964589745497,667.529296875
172.25,-14,-27,19.317913763539906,667.529296875
176.0,-13,-28,21.238768066610326,495.263671875
176.25,-14,-27,17.82320160600769,516.796875
176.5,-13,-27,20.401529701584696,516.796875
176.75,-12,-28,20.97439319551521,495.263671875
177.0,-11,-28,21.135703641084195,495.263671875
177.25,-12,-29,20.498160410777274,387.59765625
177.5,-11,-29,22.34310412508592,387.59765625
177.75,-10,-29,23.164138386332787,387.59765625
178.0,-11,-28,20.965112742876233,796.728515625
178.25,-12,-28,20.737368129732,796.728515625
178.5,-13,-29,19.184233459596037,366.064453125
178.75,-14,-28,18.129544805080638,1162.79296875
179.0,-13,-29,21.64747245384245,968.994140625
179.25,-12,-28,23.089818927615617,1593.45703125
179.5,-13,-29,23.013421852576887,1055.126953125
179.75,-14,-30,21.27501245614113,516.796875
180.0,-15,-29,20.63711124697472,1098.193359375
180.25,-14,-30,23.2892792129195,990.52734375
180.5,-15,-30,19.482337143829923,990.52734375
180.75,-16,-29,15.430232184105448,1765.72265625
181.0,-15,-30,22.857610843284593,387.59765625
181.25,-16,-29,22.058426754556404,775.1953125
181.5,-15,-30,22.23343031801909,322.998046875
181.75,-16,-30,21.904225311665016,322.998046875
182.0,-17,-30,17.96480469588514,322.998046875
182.25,-18,-30,15.996865117785752,322.998046875
182.5,-17,-29,20.71965582305904,387.59765625
182.75,-16,-28,21.434773929957984,452.197265625
183.0,-17,-27,18.04679904717458,1765.72265625
183.25,-16,-28,23.164578556768,818.26171875
183.5,-17,-29,22.21416390391815,796.728515625
183.75,-16,-30,23.282398234786704,775.1953125
184.0,-17,-29,16.47280042230759,1184.326171875
184.25,-16,-30,16.837138957420656,882.861328125
184.5,-17,-31,15.770131577576569,667.529296875
184.75,-16,-32,16.341554320944645,516.796875
185.0,-15,-33,19.512991227995492,301.46484375
185.25,-14,-32,19.753452122974693,322.998046875
185.5,-15,-32,18.89790782386852,322.998046875
185.75,-14,-31,19.19006074359308,624.462890625
186.0,-13,-30,19.199497552670525,667.529296875
186.25,-14,-31,19.088359798430055,322.998046875
186.5,-15,-30,14.88745337222694,1184.326171875
186.75,-14,-31,15.378614881650849,430.6640625
187.0,-13,-31,18.462474564409305,430.6640625
187.25,-14,-31,16.264649648079374,430.6640625
187.5,-13,-30,18.015076057321345,1593.45703125
187.75,-14,-31,16.904065390920234,1571.923828125
188.0,-13,-32,18.782412415096314,581.396484375
188.25,-12,-33,21.01177604786653,322.998046875
188.5,-13,-34,15.731604446053481,301.46484375
188.75,-12,-34,20.0377642915756,301.46484375
189.0,-11,-34,20.213021532100306,301.46484375
189.25,-12,-34,15.511242674254515,301.46484375
189.5,-13,-34,15.19399551671949,301.46484375
189.75,-12,-34,15.628044328124624,301.46484375
190.5,-13,-33,15.108314733450346,516.796875
190.75,-14,-33,15.102024939488484,516.796875
191.0,-15,-33,14.873232974233039,516.796875
192.0,-14,-34,19.398018665496505,301.46484375
192.25,-15,-33,16.985055959149268,322.998046875
192.5,-16,-32,16.736213178528246,538.330078125
193.0,-15,-31,17.66921667390707,689.0625
193.25,-16,-31,15.224022093537082,689.0625
193.75,-15,-32,16.01303064039826,452.197265625
194.0,-14,-33,17.46287343021602,301.46484375
194.25,-15,-32,16.677923196578924,538.330078125
194.5,-16,-33,16.303814326645675,301.46484375
195.0,-15,-33,20.81278708385135,301.46484375
195.25,-16,-33,18.149028537589764,301.46484375
195.5,-17,-33,16.97469405355627,301.46484375
196.0,-16,-33,19.382111558508633,301.46484375
196.25,-17,-33,18.046155591263755,301.46484375
196.5,-18,-32,16.814468021811177,473.73046875
197.0,-17,-31,17.248542172027108,689.0625
197.25,-18,-32,14.431060195458166,667.529296875
197.75,-17,-33,17.267907858058127,366.064453125
198.0,-18,-32,17.223782006840555,387.59765625
198.25,-19,-31,15.303366903327927,559.86328125
198.5,-18,-32,16.01235006901923,301.46484375
199.0,-17,-32,21.313007012258215,301.46484375
199.25,-18,-31,17.695145152654547,387.59765625
200.0,-17,-32,19.38402566778104,301.46484375
200.25,-18,-31,18.039090779992883,322.998046875
200.5,-17,-31,18.881633972443847,322.998046875
201.0,-18,-30,17.6226740422375,689.0625
201.25,-19,-30,15.31500968350689,689.0625
201.75,-18,-31,16.211861564188357,452.197265625
202.0,-17,-32,17.641906255263613,301.46484375
202.25,-18,-31,16.93421335981757,538.330078125
202.5,-19,-32,15.958029490638513,301.46484375
203.0,-18,-32,21.49162899409395,301.46484375
203.25,-19,-32,18.079708024976316,301.46484375
203.5,-20,-32,17.104546672769207,301.46484375
204.0,-19,-32,19.35597052447307,301.46484375
