Position,EnergyPC,FrequencyPC,Energy,Frequency
183.0,-134,5,28.21036452043694,53.8330078125
183.25,-135,5,24.18297327549269,53.8330078125
183.5,-136,5,21.794266694565287,53.8330078125
183.75,-135,5,22.91068826310914,53.8330078125
184.0,-136,5,22.07294871281742,53.8330078125
184.25,-137,5,20.624353082138875,53.8330078125
184.5,-136,5,26.60687640809884,53.8330078125
184.75,-137,5,23.78853199280914,53.8330078125
185.0,-138,5,20.84982935419214,53.8330078125
185.5,-137,5,26.937096076566746,53.8330078125
185.75,-138,5,24.245643722713023,53.8330078125
186.0,-137,6,26.72748512908666,86.1328125
186.25,-138,6,23.083899586073446,86.1328125
186.5,-137,5,28.01707614679549,64.599609375
186.75,-138,5,24.38425084521044,64.599609375
187.0,-137,4,27.813145379218284,53.8330078125
187.25,-138,5,23.367127434932907,86.1328125
187.5,-139,5,19.347213817008054,86.1328125
188.75,-138,5,24.97051271706711,86.1328125
189.0,-139,4,24.969829400797682,53.8330078125
189.25,-138,5,25.579624782701252,86.1328125
189.5,-137,4,27.9392349458336,53.8330078125
189.75,-138,3,21.638621443636072,43.06640625
190.0,-137,4,26.07071197382743,86.1328125
190.25,-138,4,25.280538943356753,86.1328125
190.5,-137,3,27.091786753434015,43.06640625
190.75,-138,3,24.33223297157,43.06640625
191.0,-137,4,28.20559931416391,53.8330078125
191.25,-138,4,24.022527509432955,53.8330078125
191.5,-139,4,21.727135015335485,53.8330078125
191.75,-138,4,22.988081328419852,53.8330078125
192.0,-139,4,22.080547396447045,53.8330078125
192.25,-140,4,20.261510743193178,53.8330078125
192.5,-139,4,22.629830080094905,53.8330078125
192.75,-138,4,24.21714639019052,53.8330078125
193.0,-139,4,22.26706527842248,53.8330078125
193.25,-138,4,25.303656446896213,53.8330078125
193.5,-137,4,27.89638487040852,53.8330078125
193.75,-138,3,20.916626533993945,43.06640625
194.0,-137,4,26.97404739880359,53.8330078125
194.25,-138,5,24.92329857676338,64.599609375
194.5,-137,4,27.019628067109412,43.06640625
194.75,-138,4,23.45566142004977,43.06640625
195.0,-137,5,27.57581759446626,53.8330078125
195.25,-138,6,23.153583042422156,86.1328125
195.5,-139,6,18.993147208839293,86.1328125
196.75,-138,6,24.862874303282307,86.1328125
197.0,-137,5,25.031468912868075,53.8330078125
197.25,-136,6,25.523293832903583,86.1328125
197.5,-135,5,27.916173740850006,53.8330078125
197.75,-136,4,21.55681271269001,43.06640625
198.0,-135,5,25.94856172320665,86.1328125
198.25,-136,5,22.517317284683003,86.1328125
198.5,-135,4,27.15373553956662,43.06640625
198.75,-136,4,25.918100656771642,43.06640625
199.0,-135,5,28.21841433126543,53.8330078125
199.25,-136,5,24.001959713436047,53.8330078125
199.5,-137,5,21.931056263992495,53.8330078125
199.75,-136,5,23.019270991362806,53.8330078125
200.0,-137,5,22.11603418366243,53.8330078125
200.25,-138,5,20.451917956778686,53.8330078125
200.5,-137,5,26.57808739877685,53.8330078125
200.75,-138,5,23.831301966046784,53.8330078125
201.0,-139,5,21.01587812714103,53.8330078125
201.5,-138,5,28.31187247482783,53.8330078125
201.75,-139,4,21.76295282799345,43.06640625
202.0,-140,5,20.62609620194253,53.8330078125
202.25,-139,6,24.534612400602214,86.1328125
202.5,-140,5,22.46844867408162,43.06640625
202.75,-141,6,17.660351264639008,53.8330078125
203.0,-140,6,27.82438235351302,53.8330078125
203.25,-141,7,23.41970865202008,86.1328125
203.5,-142,7,19.202531259632995,86.1328125
204.75,-141,7,24.665161151208494,86.1328125
205.0,-140,6,25.070949646136064,53.8330078125
205.25,-139,7,25.696992108278913,86.1328125
205.5,-138,6,27.974027934749888,53.8330078125
205.75,-139,5,21.629677372544094,43.06640625
206.0,-138,6,26.01821288434065,86.1328125
206.25,-139,6,25.288738788038735,86.1328125
206.5,-138,5,27.14052211264228,43.06640625
206.75,-139,5,24.402675423694134,43.06640625
207.0,-138,6,28.18072180981245,53.8330078125
207.25,-139,6,23.936290816962025,53.8330078125
207.5,-140,6,21.899158528524065,53.8330078125
207.75,-139,6,22.84667016704582,53.8330078125
208.0,-140,6,22.09429579823321,53.8330078125
208.25,-141,6,20.262314391291525,53.8330078125
208.5,-140,6,22.636936085101688,53.8330078125
208.75,-139,6,24.351364896174083,53.8330078125
209.0,-140,6,22.35331398869571,53.8330078125
209.25,-139,6,25.51904343338482,53.8330078125
209.5,-138,6,27.886059148046805,53.8330078125
209.75,-139,5,21.34633358397363,43.06640625
210.0,-138,6,26.755112624180754,53.8330078125
210.25,-139,6,25.71677750452499,53.8330078125
210.5,-138,6,27.386085033704003,53.8330078125
210.75,-139,5,21.84906343951459,43.06640625
211.0,-138,6,27.619731739708723,53.8330078125
211.25,-139,7,23.07604639145291,86.1328125
211.5,-140,7,19.041854180199394,86.1328125
212.75,-139,7,24.882547839828618,86.1328125
213.0,-138,6,25.11300453463133,53.8330078125
213.25,-137,7,25.487836722382884,86.1328125
213.5,-136,6,27.921806615701147,53.8330078125
213.75,-137,5,21.630130131317436,43.06640625
214.0,-136,6,25.992506832496986,86.1328125
214.25,-137,6,22.54843946603615,86.1328125
214.5,-136,5,27.202946851706656,43.06640625
214.75,-137,5,25.916443418857128,43.06640625
215.0,-136,6,28.200826120539997,53.8330078125
215.25,-137,6,23.97692743282625,53.8330078125
215.5,-138,6,21.802812940260374,53.8330078125
215.75,-137,6,22.90924858785974,53.8330078125
216.0,-138,6,22.090019823631707,53.8330078125
216.25,-139,6,20.44625854544483,53.8330078125
216.5,-138,6,26.626335731523874,53.8330078125
216.75,-139,6,23.804457161593383,53.8330078125
217.0,-140,6,20.980295727350242,53.8330078125
217.5,-139,6,28.28005552887064,53.8330078125
217.75,-140,5,21.7066474278742,43.06640625
218.0,-141,6,20.341649426854225,53.8330078125
218.25,-140,7,24.463970315278296,86.1328125
218.5,-141,6,22.474641567744264,43.06640625
218.75,-142,7,17.692557120484523,53.8330078125
