Position,Energy,Frequency
163.5,-10,-10
163.75,-9,-10
164.0,-8,-10
164.25,-7,-10
164.5,-8,-10
164.75,-9,-10
165.0,-10,-10
165.25,-11,-10
165.5,-12,-10
165.75,-13,-10
166.0,-14,-10
166.25,-15,-10
166.5,-16,-10
166.75,-17,-10
167.0,-18,-10
167.25,-17,-11
167.5,-18,-11
167.75,-17,-10
168.0,-18,-11
168.25,-17,-10
168.5,-16,-10
168.75,-17,-10
169.0,-18,-9
169.25,-19,-10
169.5,-20,-9
169.75,-19,-9
170.0,-20,-9
170.25,-21,-9
170.5,-20,-9
170.75,-21,-9
171.0,-22,-9
171.25,-21,-9
171.5,-20,-9
171.75,-21,-9
172.0,-20,-9
172.25,-21,-9
172.5,-22,-9
172.75,-21,-9
173.0,-22,-9
173.25,-23,-9
173.5,-22,-9
173.75,-23,-8
174.0,-24,-9
174.25,-23,-9
174.5,-24,-9
174.75,-23,-9
175.0,-22,-8
175.25,-23,-8
176.5,-22,-8
178.0,-21,-8
178.25,-22,-8
178.5,-21,-8
178.75,-20,-8
179.0,-21,-9
179.25,-20,-8
179.5,-19,-8
179.75,-18,-8
180.0,-17,-9
180.25,-18,-9
180.5,-19,-9
180.75,-18,-9
181.0,-19,-8
181.25,-18,-8
181.5,-17,-9
181.75,-18,-9
182.25,-19,-9
182.5,-20,-9
182.75,-19,-9
183.0,-18,-9
183.25,-19,-9
183.5,-20,-9
184.25,-21,-8
184.5,-20,-9
184.75,-19,-9
185.0,-20,-9
185.25,-21,-9
185.5,-20,-9
185.75,-21,-9
186.0,-20,-9
186.25,-19,-9
186.5,-20,-9
186.75,-19,-9
187.0,-18,-9
187.25,-19,-9
187.5,-20,-8
187.75,-19,-9
188.5,-20,-9
189.25,-19,-9
189.5,-20,-8
189.75,-19,-9
190.25,-18,-8
190.75,-17,-8
191.0,-18,-9
191.25,-17,-8
191.5,-16,-8
191.75,-15,-9
192.0,-16,-8
192.25,-15,-8
192.5,-14,-8
192.75,-13,-8
193.0,-14,-9
193.25,-13,-8
193.5,-14,-8
193.75,-13,-8
194.0,-14,-7
194.25,-15,-8
194.5,-14,-7
194.75,-13,-8
195.0,-14,-8
195.25,-15,-7
195.5,-16,-7
195.75,-15,-8
196.0,-16,-9
196.25,-17,-8
196.75,-16,-8
197.0,-17,-9
197.25,-16,-8
197.5,-17,-7
197.75,-16,-8
198.0,-17,-7
198.25,-16,-8
198.5,-17,-8
198.75,-16,-8
199.0,-17,-8
199.25,-16,-8
199.5,-15,-8
199.75,-14,-8
200.0,-15,-9
200.25,-14,-8
200.5,-15,-9
200.75,-14,-8
201.0,-15,-9
201.25,-14,-9
201.5,-15,-9
201.75,-14,-8
202.0,-15,-7
202.25,-14,-8
202.5,-15,-8
202.75,-14,-7
203.0,-15,-8
203.25,-14,-7
203.5,-15,-8
203.75,-14,-7
204.0,-15,-8
204.25,-14,-8
204.5,-15,-8
204.75,-14,-7
205.0,-15,-8
205.25,-14,-8
205.5,-15,-8
205.75,-14,-7
206.0,-15,-8
206.25,-14,-8
206.5,-15,-7
206.75,-14,-7
207.0,-15,-8
207.25,-16,-7
207.5,-15,-8
207.75,-14,-7
208.0,-15,-8
208.25,-14,-7
208.5,-15,-7
208.75,-14,-7
209.0,-15,-6
209.25,-14,-7
209.5,-15,-6
209.75,-14,-7
210.0,-15,-6
210.25,-14,-7
210.5,-15,-7
210.75,-14,-7
211.0,-15,-6
211.25,-14,-7
211.5,-15,-7
211.75,-14,-7
212.0,-15,-7
212.25,-14,-7
212.5,-15,-7
212.75,-14,-7
213.0,-15,-6
213.25,-14,-7
213.5,-15,-6
213.75,-14,-7
214.0,-15,-7
214.25,-14,-7
214.75,-15,-7
215.0,-16,-6
215.25,-15,-7
215.75,-16,-7
216.0,-17,-6
216.25,-16,-7
216.5,-17,-7
216.75,-16,-7
217.0,-15,-6
217.25,-16,-6
217.5,-15,-7
217.75,-14,-7
218.0,-15,-7
218.25,-14,-7
218.5,-13,-7
218.75,-14,-7
219.0,-13,-6
219.25,-14,-7
219.5,-13,-7
219.75,-12,-7
220.0,-13,-7
220.25,-14,-7
220.5,-15,-6
220.75,-14,-6
221.0,-13,-7
221.25,-12,-6
221.5,-13,-7
221.75,-14,-8
222.0,-13,-7
222.25,-12,-8
222.5,-11,-8
222.75,-12,-7
223.0,-11,-7
223.25,-12,-8
223.5,-13,-7
223.75,-12,-8
224.0,-11,-9
224.25,-12,-9
224.5,-11,-8
224.75,-10,-9
225.0,-9,-9
225.25,-10,-8
225.5,-11,-9
225.75,-10,-8
226.0,-9,-9
226.25,-8,-8
226.5,-9,-9
226.75,-8,-8
227.0,-7,-8
227.5,-8,-8
227.75,-7,-9
228.0,-8,-10
228.25,-9,-10
228.5,-8,-9
228.75,-9,-8
229.0,-8,-9
229.5,-7,-9
229.75,-8,-9
230.0,-7,-8
230.25,-6,-8
230.5,-7,-9
231.0,-6,-8
231.25,-5,-8
231.5,-6,-8
231.75,-5,-8
232.0,-4,-7
232.25,-3,-8
232.5,-4,-7
232.75,-5,-8
233.0,-4,-9
233.25,-5,-8
233.5,-6,-9
233.75,-5,-8
234.0,-6,-8
234.25,-5,-9
234.5,-6,-8
234.75,-5,-9
235.0,-4,-8
235.25,-5,-9
235.5,-4,-8
235.75,-3,-9
236.0,-4,-8
236.25,-3,-9
236.5,-4,-8
236.75,-5,-8
237.0,-4,-9
237.25,-5,-10
237.5,-6,-9
237.75,-5,-10
238.0,-6,-11
238.25,-5,-10
238.5,-4,-10
238.75,-5,-11
239.0,-6,-11
239.25,-5,-10
239.5,-6,-10
239.75,-5,-11
240.0,-6,-12
240.25,-5,-12
240.5,-6,-11
240.75,-5,-12
241.0,-6,-12
241.25,-7,-11
241.5,-8,-12
241.75,-7,-11
242.0,-8,-11
242.25,-7,-12
242.5,-8,-13
242.75,-7,-13
243.0,-6,-13
243.25,-5,-13
243.5,-6,-13
243.75,-5,-12
244.0,-6,-13
244.25,-7,-13
244.5,-6,-12
244.75,-7,-11
245.0,-6,-12
245.5,-5,-12
245.75,-6,-12
246.0,-5,-11
246.25,-4,-11
246.5,-5,-12
247.0,-4,-11
247.25,-3,-11
247.5,-4,-11
247.75,-3,-11
248.0,-2,-10
248.25,-1,-11
248.5,-2,-10
248.75,-3,-11
249.0,-2,-12
249.25,-3,-11
249.5,-4,-12
249.75,-3,-11
250.0,-4,-11
250.25,-3,-12
250.5,-4,-11
250.75,-3,-12
251.0,-2,-11
251.25,-3,-12
251.5,-2,-11
251.75,-1,-12
252.0,-2,-13
252.25,-3,-12
252.5,-4,-11
252.75,-3,-11
253.0,-2,-12
253.25,-1,-11
254.5,-2,-12
254.75,-1,-11
255.0,0,-11
255.25,-1,-12
255.5,-2,-13
255.75,-1,-12
256.0,0,-13
256.25,-1,-13
256.5,0,-12
256.75,1,-13
257.0,0,-13
257.25,-1,-12
257.5,-2,-13
257.75,-1,-12
258.0,-2,-12
258.25,-1,-13
258.5,-2,-12
258.75,-1,-13
259.0,0,-13
259.25,1,-13
259.5,0,-13
259.75,1,-12
260.0,0,-13
260.25,-1,-13
260.5,0,-12
260.75,-1,-11
261.0,0,-12
261.5,1,-12
261.75,0,-12
262.0,-1,-11
262.25,0,-12
262.5,-1,-13
263.0,0,-12
263.25,1,-12
263.5,0,-12
263.75,1,-12
264.0,2,-11
264.25,3,-12
264.5,2,-11
264.75,1,-12
265.0,2,-13
265.25,1,-12
265.5,0,-13
265.75,1,-12
266.0,0,-12
266.25,1,-13
266.5,0,-12
266.75,1,-13
267.0,2,-12
267.25,1,-13
267.5,2,-12
267.75,3,-13
268.0,2,-12
268.25,3,-13
268.5,2,-12
268.75,1,-13
269.0,2,-13
269.25,1,-12
269.5,0,-13
269.75,1,-12
270.0,0,-13
270.25,1,-12
270.5,0,-11
270.75,1,-11
271.0,2,-11
271.25,3,-11
271.5,2,-11
271.75,3,-12
272.0,2,-11
272.25,1,-11
272.5,2,-11
272.75,3,-12
273.0,2,-12
273.25,3,-12
273.5,2,-12
273.75,1,-11
274.0,0,-11
274.25,1,-11
274.5,0,-11
274.75,1,-12
275.0,2,-12
275.25,3,-12
275.5,2,-12
275.75,3,-11
276.0,2,-12
276.25,1,-12
276.5,2,-11
276.75,1,-10
277.0,2,-11
277.5,3,-11
277.75,2,-11
278.0,3,-10
278.25,4,-11
278.5,3,-12
279.0,4,-11
279.25,5,-11
279.5,4,-11
279.75,5,-11
280.0,6,-10
280.25,7,-11
280.5,6,-10
280.75,5,-11
281.0,6,-12
281.25,5,-11
281.5,4,-12
281.75,3,-11
282.0,4,-11
282.25,5,-12
282.5,4,-13
282.75,5,-12
283.0,6,-12
283.25,7,-13
283.5,8,-12
283.75,9,-13
284.0,8,-14
286.5,7,-13
286.75,8,-13
287.0,7,-13
287.5,8,-13
287.75,9,-14
288.0,8,-14
288.25,9,-14
288.5,10,-13
288.75,11,-13
289.0,10,-13
289.25,9,-14
289.5,10,-14
289.75,9,-14
290.0,10,-14
290.25,9,-14
290.5,8,-14
290.75,7,-14
291.0,8,-14
291.25,7,-15
291.5,8,-15
291.75,9,-15
292.0,8,-15
292.25,9,-15
292.5,8,-15
292.75,9,-15
293.0,8,-15
293.25,9,-15
293.5,10,-15
293.75,11,-15
294.0,10,-15
294.25,9,-15
294.5,8,-15
294.75,7,-16
295.0,8,-16
295.25,9,-15
295.5,8,-16
295.75,9,-15
296.0,8,-16
296.25,7,-15
296.5,8,-15
296.75,7,-16
297.0,6,-16
297.25,5,-15
297.5,4,-16
297.75,3,-15
298.0,2,-16
298.25,1,-16
299.75,2,-15
300.25,1,-16
300.5,2,-16
300.75,3,-16
301.0,4,-16
301.25,3,-16
301.5,2,-16
301.75,3,-16
302.0,2,-16
302.25,3,-16
302.5,4,-16
302.75,3,-16
303.0,2,-16
303.25,3,-16
303.5,2,-16
303.75,3,-16
304.0,4,-16
304.25,3,-16
304.5,2,-15
304.75,3,-15
305.0,4,-15
305.5,3,-15
305.75,2,-16
306.0,1,-15
306.25,0,-15
306.75,1,-15
307.0,2,-15
307.25,3,-15
307.5,2,-15
307.75,1,-15
308.0,2,-16
308.25,1,-15
308.5,2,-16
308.75,3,-15
309.0,2,-16
309.25,1,-16
309.5,0,-16
309.75,-1,-16
310.0,0,-16
310.25,-1,-16
310.5,0,-16
310.75,-1,-16
